set,k1,k2,z1,z2,kp1,kp2,lam,mu1,mu2,c1,c2,ee1_m6,ee2_m6,ee1_m19,ee2_m19,arc,kkt1_m19,kkt2_m19
box,0.9566476002112645,1.156109740801917,-0.08730957006931842,0.03941988629953355,0.9582315818556277,1.1510461264048852,0.9624667025514739,0.0,0.0,0.04627661680227901,0.04762361030045214,3.9220182728172404e-05,3.842718223157071e-05,4.0483066221508324e-05,3.9232704863501056e-05,-7.117611854008228e-07,4.0483066221508324e-05,3.9232704863501056e-05
box,0.833606137432954,1.133057659061359,0.09187145839637861,-0.08340177824225524,0.8692234834198744,1.0972270348570827,1.0128988990879557,0.0,0.0,0.04568951043554737,0.0452524326077803,-0.00011988924601002982,-0.00011953294499600364,-0.00011848622411647636,-0.00011843915040987696,-3.955897471294886e-07,0.00011848622411647636,0.02184136230329603
box,1.1505936923242814,0.8234272139220777,-0.05244254062538864,-0.1119105705936514,1.1288001320439687,0.8385103166353984,1.0473831438962073,0.0,0.0,0.045308703416983016,0.0437625327814277,-3.061381756952475e-05,-3.0467339352746592e-05,-3.8956015303570624e-05,-3.551420220782031e-05,3.173086264453767e-06,0.009031458119263092,3.551420220782031e-05
box,0.9801357466597148,1.1185297081149177,-0.08619449312200075,-0.14335318365938882,0.9886795191132962,1.0987318009333444,1.0050266489050872,0.0,0.0,0.0457787189064056,0.04560688934906169,2.9359107133863915e-05,3.445016046210725e-06,-1.100678332255356e-06,-1.812422582836426e-05,8.358931119949319e-07,1.100678332255356e-06,0.00777771578075126
box,0.9618207359286113,0.8794052178037022,-0.13095902540188087,0.025706363515792197,0.942793236098229,0.8963274225986337,1.09809850468155,0.0,0.0,0.04477624851853627,0.0417413729042142,-5.070385366001684e-05,-6.992544942308054e-05,-4.9304786482462504e-05,-6.890709059725886e-05,3.8981344202593235e-07,0.009881608364591954,6.890709059725886e-05
box,0.919478453127569,1.0687979511825438,-0.09615505793017166,0.14147619536207917,0.9119451517578373,1.0793854004663088,0.9923873940859531,0.0,0.0,0.04592378971451725,0.0461877482953019,5.199298489766413e-05,6.374023030364384e-05,8.092809637072484e-05,8.606113585707398e-05,-8.02511856904604e-07,8.092809637072484e-05,8.606113585707398e-05
box,0.9460440672979314,0.8421981118280919,0.041314608492706906,0.13668945698171747,0.9360534326287626,0.8629294385610021,1.059517160422685,0.0,0.0,0.04517841917673158,0.04326134666019629,-7.169189072053772e-05,-8.8990496964092e-05,-7.200234207560552e-05,-8.839243011327103e-05,3.643920032305115e-07,0.0005660935992444216,8.839243011327103e-05
box,0.9761508618863136,1.181836197476295,-3.3339619952943433e-05,-0.023926840048295817,0.9908559125424459,1.1634489487964124,0.9413942004460911,0.0,0.0,0.046533439001201146,0.04868963410625705,2.870280752897969e-05,2.9171507347935943e-05,3.0182780770271478e-05,3.0710178363202445e-05,-4.2783766252798696e-07,3.0182780770271478e-05,0.005614347496082361
box,1.048085380806151,1.1980386020941296,0.1436619759800848,-0.01278555542108925,1.0740590141307385,1.1742599154396176,0.8793487654406569,0.0,0.0,0.047333404194281656,0.05212509640188474,7.30512844850928e-05,2.917083029019274e-05,9.51177006669468e-05,6.310330169267964e-05,-6.594834665744645e-08,9.51177006669468e-05,0.009947488642364166
box,1.1030915381233166,0.9989690781950475,0.009379891262966511,0.09145142422841834,1.089926442256869,1.0151396890939788,0.9383619769271633,0.0,0.0,0.04657098558023266,0.048846969822425396,-9.911111032212538e-06,-1.2205604656534419e-05,-9.231410529664252e-06,-1.1605962926153346e-05,2.0193670900734562e-07,0.00195426924180786,1.1605962926153346e-05
box,0.9658623397422683,1.0937934287154918,0.0675657209567199,0.13825909971628092,0.9733024940545982,1.0952538193927168,0.9339593919356403,0.0,0.0,0.04662577149462326,0.049077229229931206,5.984172024575685e-06,5.330717702589638e-06,1.290395501873931e-05,1.032764031183575e-05,1.861177490288801e-08,1.290395501873931e-05,1.032764031183575e-05
box,0.8459730533123622,1.0916060468305238,0.13677565715985907,0.14973638077588675,0.8699391399387287,1.0816816215508684,0.96729580186175,0.0,0.0,0.04621875084866973,0.047385855579288115,-0.00024830142124332433,-0.0001631473944504469,-0.00013688505720732547,-8.794318599036899e-05,-6.039761657987084e-07,0.00013688505720732547,8.794318599036899e-05
